Player,ID,MVP,SB_MVP,SB_WIN,OPOY,DPOY,OROY,DROY,First_AP,Second_AP,Pro_Bowl
Kevin Johnson,2015016,0,0,0,0,0,0,0,0,0,0
Arik Armstead,2015017,0,0,0,0,0,0,0,0,0,0
Marcus Peters,2015018,0,0,0,0,0,0,1,2,2,3
Cameron Erving,2015019,0,0,1,0,0,0,0,0,0,0
Nelson Agholor,2015020,0,0,1,0,0,0,0,0,0,0
Cedric Ogbuehi,2015021,0,0,0,0,0,0,0,0,0,0
Bud Dupree,2015022,0,0,0,0,0,0,0,0,0,0
Shane Ray,2015023,0,0,1,0,0,0,0,0,0,0
D J Humphries,2015024,0,0,0,0,0,0,0,0,0,1
Shaq Thompson,2015025,0,0,0,0,0,0,0,0,0,0
Breshad Perriman,2015026,0,0,0,0,0,0,0,0,0,0
Byron Jones,2015027,0,0,0,0,0,0,0,0,1,1
Laken Tomlinson,2015028,0,0,0,0,0,0,0,0,0,1
Phillip Dorsett,2015029,0,0,1,0,0,0,0,0,0,0
Damarious Randall,2015030,0,0,0,0,0,0,0,0,0,0
Stephone Anthony,2015031,0,0,0,0,0,0,0,0,0,0
Malcom Brown,2015032,0,0,2,0,0,0,0,0,0,0
Landon Collins,2015033,0,0,0,0,0,0,0,1,0,3
Donovan Smith,2015034,0,0,2,0,0,0,0,0,0,0
Mario Edwards Jr,2015035,0,0,0,0,0,0,0,0,0,0
T J Yeldon,2015036,0,0,0,0,0,0,0,0,0,0
Devin Smith,2015037,0,0,0,0,0,0,0,0,0,0
Preston Smith,2015038,0,0,0,0,0,0,0,0,0,0
Eddie Goldman,2015039,0,0,0,0,0,0,0,0,0,0
Dorial GreenBeckham,2015040,0,0,0,0,0,0,0,0,0,0
Devin Funchess,2015041,0,0,0,0,0,0,0,0,0,0
Jalen Collins,2015042,0,0,0,0,0,0,0,0,0,0
Benardrick McKinney,2015043,0,0,0,0,0,0,0,0,1,1
Hauoli Kikaha,2015044,0,0,0,0,0,0,0,0,0,0
Eric Kendricks,2015045,0,0,0,0,0,0,0,1,0,1
Jaquiski Tartt,2015046,0,0,0,0,0,0,0,0,0,0
Eric Rowe,2015047,0,0,2,0,0,0,0,0,0,0
Denzel Perryman,2015048,0,0,0,0,0,0,0,0,0,1
Mitch Morse,2015049,0,0,0,0,0,0,0,0,0,1
Ronald Darby,2015050,0,0,1,0,0,0,0,0,0,0
Nate Orchard,2015051,0,0,0,0,0,0,0,0,0,0
Jordan Phillips,2015052,0,0,0,0,0,0,0,0,0,0
Jake Fisher,2015053,0,0,0,0,0,0,0,0,0,0
Ameer Abdullah,2015054,0,0,0,0,0,0,0,0,0,0
Maxx Williams,2015055,0,0,0,0,0,0,0,0,0,0
Senquez Golson,2015056,0,0,0,0,0,0,0,0,0,0
Rob Havenstein,2015057,0,0,1,0,0,0,0,0,0,0
Markus Golden,2015058,0,0,0,0,0,0,0,0,0,0
Ty Sambrailo,2015059,0,0,1,0,0,0,0,0,0,0
Randy Gregory,2015060,0,0,0,0,0,0,0,0,0,0
Ali Marpet,2015061,0,0,1,0,0,0,0,0,0,1
Quinten Rollins,2015062,0,0,0,0,0,0,0,0,0,0
Frank Clark,2015063,0,0,2,0,0,0,0,0,0,3
Jordan Richards,2015064,0,0,1,0,0,0,0,0,0,0
DJoun Smith,2015065,0,0,0,0,0,0,0,0,0,0
Jeremiah Poutasi,2015066,0,0,0,0,0,0,0,0,0,0
A J Cann,2015067,0,0,0,0,0,0,0,0,0,0
Clive Walford,2015068,0,0,0,0,0,0,0,0,0,0
Tyler Lockett,2015069,0,0,0,0,0,0,0,1,2,1
Jaelen Strong,2015070,0,0,0,0,0,0,0,0,0,0
Hroniss Grasu,2015071,0,0,0,0,0,0,0,0,0,0
Jamon Brown,2015072,0,0,0,0,0,0,0,0,0,0
Tevin Coleman,2015073,0,0,0,0,0,0,0,0,0,0
Owa Odighizuwa,2015074,0,0,0,0,0,0,0,0,0,0
Garrett Grayson,2015075,0,0,0,0,0,0,0,0,0,0
Chris Conley,2015076,0,0,0,0,0,0,0,0,0,0
Duke Johnson,2015077,0,0,0,0,0,0,0,0,0,0
P J Williams,2015078,0,0,0,0,0,0,0,0,0,0
Eli Harold,2015079,0,0,0,0,0,0,0,0,0,0
Alex Carter,2015080,0,0,0,0,0,0,0,0,0,0
John Miller,2015081,0,0,0,0,0,0,0,0,0,0
Lorenzo Mauldin,2015082,0,0,0,0,0,0,0,0,0,0
Craig Mager,2015083,0,0,0,0,0,0,0,0,0,0
Jordan Hicks,2015084,0,0,1,0,0,0,0,0,0,0
Tyler Kroft,2015085,0,0,0,0,0,0,0,0,0,0
David Johnson,2015086,0,0,0,0,0,0,0,1,1,1
Sammie Coates,2015087,0,0,0,0,0,0,0,0,0,0
Danielle Hunter,2015088,0,0,0,0,0,0,0,0,1,4
Sean Mannion,2015089,0,0,0,0,0,0,0,0,0,0
Carl Davis,2015090,0,0,0,0,0,0,0,0,0,0
Chaz Green,2015091,0,0,0,0,0,0,0,0,0,0
Jeff Heuerman,2015092,0,0,1,0,0,0,0,0,0,0
Henry Anderson,2015093,0,0,0,0,0,0,0,0,0,0
Ty Montgomery,2015094,0,0,0,0,0,0,0,0,0,0
Matt Jones,2015095,0,0,0,0,0,0,0,0,0,0
Xavier Cooper,2015096,0,0,0,0,0,0,0,0,0,0
Geneo Grissom,2015097,0,0,1,0,0,0,0,0,0,0
Steven Nelson,2015098,0,0,0,0,0,0,0,0,0,0
Paul Dawson,2015099,0,0,0,0,0,0,0,0,0,0
Angelo Blackson,2015100,0,0,0,0,0,0,0,0,0,0
Trey Flowers,2015101,0,0,2,0,0,0,0,0,0,0
Daryl Williams,2015102,0,0,0,0,0,0,0,0,1,0
Bryce Petty,2015103,0,0,0,0,0,0,0,0,0,0
James Sample,2015104,0,0,0,0,0,0,0,0,0,0
Jamison Crowder,2015105,0,0,0,0,0,0,0,0,0,0
Jeremy Langford,2015106,0,0,0,0,0,0,0,0,0,0
Justin Hardy,2015107,0,0,0,0,0,0,0,0,0,0
Jalston Fowler,2015108,0,0,0,0,0,0,0,0,0,0
Clayton Geathers,2015109,0,0,0,0,0,0,0,0,0,0
T J Clemmings,2015110,0,0,0,0,0,0,0,0,0,0
Tre Jackson,2015111,0,0,1,0,0,0,0,0,0,0
Arie Kouandjio,2015112,0,0,0,0,0,0,0,0,0,0
Gabe Wright,2015113,0,0,0,0,0,0,0,0,0,0
Jamil Douglas,2015114,0,0,1,0,0,0,0,0,0,0
Ibraheim Campbell,2015115,0,0,0,0,0,0,0,0,0,0
Rodney Gunter,2015116,0,0,0,0,0,0,0,0,0,0
Blake Bell,2015117,0,0,3,0,0,0,0,0,0,0
Ramik Wilson,2015118,0,0,0,0,0,0,0,0,0,0
Andrew Donnal,2015119,0,0,0,0,0,0,0,0,0,0
Josh Shaw,2015120,0,0,0,0,0,0,0,0,0,0
Doran Grant,2015121,0,0,0,0,0,0,0,0,0,0
ZaDarius Smith,2015122,0,0,0,0,0,0,0,0,1,3
Vince Mayle,2015123,0,0,0,0,0,0,0,0,0,0
Kwon Alexander,2015124,0,0,0,0,0,0,0,0,0,1
Javorius Allen,2015125,0,0,0,0,0,0,0,0,0,0
Mike Davis,2015126,0,0,0,0,0,0,0,0,0,0
Damien Wilson,2015127,0,0,1,0,0,0,0,0,0,0
Jon Feliciano,2015128,0,0,0,0,0,0,0,0,0,0
Jake Ryan,2015129,0,0,0,0,0,0,0,0,0,0
Terry Poole,2015130,0,0,0,0,0,0,0,0,0,0
Shaq Mason,2015131,0,0,2,0,0,0,0,0,0,0
DeAndre Smelter,2015132,0,0,0,0,0,0,0,0,0,0
Max Garcia,2015133,0,0,1,0,0,0,0,0,0,0
Mark Glowinski,2015134,0,0,0,0,0,0,0,0,0,0
Marcus Hardison,2015135,0,0,0,0,0,0,0,0,0,0
Tray Walker,2015136,0,0,0,0,0,0,0,0,0,0
Grady Jarrett,2015137,0,0,0,0,0,0,0,0,1,2
David Cobb,2015138,0,0,0,0,0,0,0,0,0,0
Rashad Greene,2015139,0,0,0,0,0,0,0,0,0,0
Ben Heeney,2015140,0,0,0,0,0,0,0,0,0,0
Martrell Spaight,2015141,0,0,0,0,0,0,0,0,0,0
Adrian Amos,2015142,0,0,0,0,0,0,0,0,0,0
MyCole Pruitt,2015143,0,0,0,0,0,0,0,0,0,0
Mykkele Thompson,2015144,0,0,0,0,0,0,0,0,0,0
Bobby McCain,2015145,0,0,0,0,0,0,0,0,0,0
Stefon Diggs,2015146,0,0,0,0,0,0,0,1,1,4
Brett Hundley,2015147,0,0,0,0,0,0,0,0,0,0
Davis Tull,2015148,0,0,0,0,0,0,0,0,0,0
Jay Ajayi,2015149,0,0,1,0,0,0,0,0,0,1
Cedric Thompson,2015150,0,0,0,0,0,0,0,0,0,0
David Parry,2015151,0,0,0,0,0,0,0,0,0,0
Jarvis Harrison,2015152,0,0,0,0,0,0,0,0,0,0
Kyle Emanuel,2015153,0,0,0,0,0,0,0,0,0,0
Tyeler Davison,2015154,0,0,0,0,0,0,0,0,0,0
Karlos Williams,2015155,0,0,0,0,0,0,0,0,0,0
Tony Lippett,2015156,0,0,0,0,0,0,0,0,0,0
C J Uzomah,2015157,0,0,0,0,0,0,0,0,0,0
Shaquille Riddick,2015158,0,0,0,0,0,0,0,0,0,0
J J Nelson,2015159,0,0,0,0,0,0,0,0,0,0
Jesse James,2015160,0,0,0,0,0,0,0,0,0,0
Neiron Ball,2015161,0,0,0,0,0,0,0,0,0,0
Kenny Bell,2015162,0,0,0,0,0,0,0,0,0,0
Ryan Russell,2015163,0,0,0,0,0,0,0,0,0,0
Lorenzo Doss,2015164,0,0,1,0,0,0,0,0,0,0
Bradley Pinion,2015165,0,0,1,0,0,0,0,0,0,0
Joe Cardona,2015166,0,0,2,0,0,0,0,0,0,0
Damian Swann,2015167,0,0,0,0,0,0,0,0,0,0
Michael Burton,2015168,0,0,1,0,0,0,0,0,0,0
David Mayo,2015169,0,0,0,0,0,0,0,0,0,0
Tye Smith,2015170,0,0,0,0,0,0,0,0,0,0
Nick Boyle,2015171,0,0,0,0,0,0,0,0,0,0
D J Alexander,2015172,0,0,0,0,0,0,0,0,0,1
James OShaughnessy,2015173,0,0,0,0,0,0,0,0,0,0
Cameron ArtisPayne,2015174,0,0,0,0,0,0,0,0,0,0
Keith Mumphery,2015175,0,0,0,0,0,0,0,0,0,0
Robert Myers,2015176,0,0,1,0,0,0,0,0,0,0
Deiontrez Mount,2015177,0,0,0,0,0,0,0,0,0,0
Matthew Wells,2015178,0,0,0,0,0,0,0,0,0,0
Max Valles,2015179,0,0,0,0,0,0,0,0,0,0
Michael Bennett,2015180,0,0,0,0,0,0,0,0,0,0
Kyshoen Jarrett,2015181,0,0,0,0,0,0,0,0,0,0
Tevin Mitchel,2015182,0,0,0,0,0,0,0,0,0,0
Tayo Fabuluje,2015183,0,0,0,0,0,0,0,0,0,0
Kaelin Clay,2015184,0,0,0,0,0,0,0,0,0,0
Tyrus Thompson,2015185,0,0,0,0,0,0,0,0,0,0
Geremy Davis,2015186,0,0,0,0,0,0,0,0,0,0
Evan Spencer,2015187,0,0,0,0,0,0,0,0,0,0
Tony Steward,2015188,0,0,0,0,0,0,0,0,0,0
Charles Gaines,2015189,0,0,0,0,0,0,0,0,0,0
Ian Silberman,2015190,0,0,0,0,0,0,0,0,0,0
JaCorey Shepherd,2015191,0,0,0,0,0,0,0,0,0,0
Darius Philon,2015192,0,0,0,0,0,0,0,0,0,0
B J Dubose,2015193,0,0,0,0,0,0,0,0,0,0
Nick OLeary,2015194,0,0,0,0,0,0,0,0,0,0
Malcolm Johnson,2015195,0,0,0,0,0,0,0,0,0,0
Randall Evans,2015196,0,0,0,0,0,0,0,0,0,0
Derron Smith,2015197,0,0,0,0,0,0,0,0,0,0
Randall Telfer,2015198,0,0,0,0,0,0,0,0,0,0
Leterrius Walton,2015199,0,0,0,0,0,0,0,0,0,0
Quandre Diggs,2015200,0,0,0,0,0,0,0,0,0,3
Bud Sasser,2015201,0,0,0,0,0,0,0,0,0,0
A J Derby,2015202,0,0,0,0,0,0,0,0,0,0
Darius Kilgo,2015203,0,0,2,0,0,0,0,0,0,0
Darren Waller,2015204,0,0,0,0,0,0,0,0,0,1
Josh Robinson,2015205,0,0,0,0,0,0,0,0,0,0
Aaron Ripkowski,2015206,0,0,0,0,0,0,0,0,0,0
Amarlo Herrera,2015207,0,0,0,0,0,0,0,0,0,0
Andy Gallik,2015208,0,0,0,0,0,0,0,0,0,0
Obum Gwacham,2015209,0,0,0,0,0,0,0,0,0,0
Christian Ringo,2015210,0,0,0,0,0,0,0,0,0,0
Reshard Cliett,2015211,0,0,0,0,0,0,0,0,0,0
Anthony Chickillo,2015212,0,0,0,0,0,0,0,0,0,0
Kennard Backman,2015213,0,0,0,0,0,0,0,0,0,0
Kristjan Sokoli,2015214,0,0,0,0,0,0,0,0,0,0
Cody Wichmann,2015215,0,0,0,0,0,0,0,0,0,0
Christian Covington,2015216,0,0,0,0,0,0,0,0,0,0
Rakeem NunezRoches,2015217,0,0,1,0,0,0,0,0,0,0
Anthony Morris,2015218,0,0,0,0,0,0,0,0,0,0
Hayes Pullard,2015219,0,0,0,0,0,0,0,0,0,0
Neal Sterling,2015220,0,0,0,0,0,0,0,0,0,0
Andre Debose,2015221,0,0,0,0,0,0,0,0,0,0
Austin Reiter,2015222,0,0,3,0,0,0,0,0,0,0
Deon Simon,2015223,0,0,0,0,0,0,0,0,0,0
Bryce Hager,2015224,0,0,0,0,0,0,0,0,0,0
Jake Rodgers,2015225,0,0,0,0,0,0,0,0,0,0
Bobby Hart,2015226,0,0,0,0,0,0,0,0,0,0
Martin Ifedi,2015227,0,0,0,0,0,0,0,0,0,0
Austin Shepherd,2015228,0,0,0,0,0,0,0,0,0,0
Ben Koyack,2015229,0,0,0,0,0,0,0,0,0,0
Marcus Murphy,2015230,0,0,0,0,0,0,0,0,0,0
Joey Iosefa,2015231,0,0,0,0,0,0,0,0,0,0
Edmond Robinson,2015232,0,0,0,0,0,0,0,0,0,0
DaRon Brown,2015233,0,0,0,0,0,0,0,0,0,0
Dezmin Lewis,2015234,0,0,0,0,0,0,0,0,0,0
Kenny Hilliard,2015235,0,0,0,0,0,0,0,0,0,0
Mark Nzeocha,2015236,0,0,0,0,0,0,0,0,0,0
Brian Mihalik,2015237,0,0,0,0,0,0,0,0,0,0
Mario Alford,2015238,0,0,0,0,0,0,0,0,0,0
Gerod Holliman,2015239,0,0,0,0,0,0,0,0,0,0
Corey Robinson,2015240,0,0,0,0,0,0,0,0,0,0
Ifo EkpreOlomu,2015241,0,0,0,0,0,0,0,0,0,0
Dexter McDonald,2015242,0,0,0,0,0,0,0,0,0,0
Laurence Gibson,2015243,0,0,0,0,0,0,0,0,0,0
Trent Brown,2015244,0,0,1,0,0,0,0,0,0,1
Tre McBride,2015245,0,0,0,0,0,0,0,0,0,0
Geoff Swaim,2015246,0,0,0,0,0,0,0,0,0,0
Darryl Roberts,2015247,0,0,0,0,0,0,0,0,0,0
Ryan Murphy,2015248,0,0,1,0,0,0,0,0,0,0
Akeem King,2015249,0,0,0,0,0,0,0,0,0,0
Trevor Siemian,2015250,0,0,1,0,0,0,0,0,0,0
Taurean Nixon,2015251,0,0,1,0,0,0,0,0,0,0
Josh Furman,2015252,0,0,0,0,0,0,0,0,0,0
Xzavier Dickson,2015253,0,0,0,0,0,0,0,0,0,0
Rory Anderson,2015254,0,0,0,0,0,0,0,0,0,0
Denzelle Good,2015255,0,0,0,0,0,0,0,0,0,0
Gerald Christian,2015256,0,0,0,0,0,0,0,0,0,0
Jared Goff,2016001,0,0,0,0,0,0,0,0,0,3
Carson Wentz,2016002,0,0,1,0,0,0,0,0,1,1
Joey Bosa,2016003,0,0,0,0,0,0,1,0,0,4
Ezekiel Elliott,2016004,0,0,0,0,0,0,0,1,1,3
Jalen Ramsey,2016005,0,0,1,0,0,0,0,3,0,7
Ronnie Stanley,2016006,0,0,0,0,0,0,0,1,0,1
DeForest Buckner,2016007,0,0,0,0,0,0,0,1,1,3
Jack Conklin,2016008,0,0,0,0,0,0,0,2,0,0
Leonard Floyd,2016009,0,0,1,0,0,0,0,0,0,0
Eli Apple,2016010,0,0,0,0,0,0,0,0,0,0
Vernon Hargreaves,2016011,0,0,0,0,0,0,0,0,0,0
Sheldon Rankins,2016012,0,0,0,0,0,0,0,0,0,0
Laremy Tunsil,2016013,0,0,0,0,0,0,0,0,0,4
Karl Joseph,2016014,0,0,0,0,0,0,0,0,0,0
Corey Coleman,2016015,0,0,0,0,0,0,0,0,0,0
Taylor Decker,2016016,0,0,0,0,0,0,0,0,0,0
Keanu Neal,2016017,0,0,0,0,0,0,0,0,0,1
Ryan Kelly,2016018,0,0,0,0,0,0,0,0,1,4
Shaq Lawson,2016019,0,0,0,0,0,0,0,0,0,0
Darron Lee,2016020,0,0,1,0,0,0,0,0,0,0
Will Fuller,2016021,0,0,0,0,0,0,0,0,0,0
Josh Doctson,2016022,0,0,0,0,0,0,0,0,0,0
Laquon Treadwell,2016023,0,0,0,0,0,0,0,0,0,0
William Jackson III,2016024,0,0,0,0,0,0,0,0,0,0
Artie Burns,2016025,0,0,0,0,0,0,0,0,0,0
Paxton Lynch,2016026,0,0,0,0,0,0,0,0,0,0
Kenny Clark,2016027,0,0,0,0,0,0,0,0,0,3
Joshua Garnett,2016028,0,0,0,0,0,0,0,0,0,0
Robert Nkemdiche,2016029,0,0,0,0,0,0,0,0,0,0
Vernon Butler,2016030,0,0,0,0,0,0,0,0,0,0
Germain Ifedi,2016031,0,0,0,0,0,0,0,0,0,0
Emmanuel Ogbah,2016032,0,0,1,0,0,0,0,0,0,0
Kevin Dodd,2016033,0,0,0,0,0,0,0,0,0,0
Jaylon Smith,2016034,0,0,0,0,0,0,0,0,0,1
Hunter Henry,2016035,0,0,0,0,0,0,0,0,0,0
Myles Jack,2016036,0,0,0,0,0,0,0,0,0,0
Chris Jones,2016037,0,0,3,0,0,0,0,2,3,5
Xavien Howard,2016038,0,0,0,0,0,0,0,1,1,4
Noah Spence,2016039,0,0,0,0,0,0,0,0,0,0
Sterling Shepard,2016040,0,0,0,0,0,0,0,0,0,0
Reggie Ragland,2016041,0,0,1,0,0,0,0,0,0,0
Kamalei Correa,2016042,0,0,0,0,0,0,0,0,0,0
Austin Johnson,2016043,0,0,0,0,0,0,0,0,0,0
Jihad Ward,2016044,0,0,0,0,0,0,0,0,0,0
Derrick Henry,2016045,0,0,0,1,0,0,0,1,1,4
AShawn Robinson,2016046,0,0,1,0,0,0,0,0,0,0
Michael Thomas,2016047,0,0,0,1,0,0,0,2,0,3
Jason Spriggs,2016048,0,0,0,0,0,0,0,0,0,0
Jarran Reed,2016049,0,0,0,0,0,0,0,0,0,0
Nick Martin,2016050,0,0,0,0,0,0,0,0,0,0
Christian Hackenberg,2016051,0,0,0,0,0,0,0,0,0,0
Deion Jones,2016052,0,0,0,0,0,0,0,0,0,1
Sua Cravens,2016053,0,0,0,0,0,0,0,0,0,0
Mackensie Alexander,2016054,0,0,0,0,0,0,0,0,0,0
Tyler Boyd,2016055,0,0,0,0,0,0,0,0,0,0
Cody Whitehair,2016056,0,0,0,0,0,0,0,0,0,1
T J Green,2016057,0,0,0,0,0,0,0,0,0,0
Sean Davis,2016058,0,0,0,0,0,0,0,0,0,0
Roberto Aguayo,2016059,0,0,0,0,0,0,0,0,0,0
Cyrus Jones,2016060,0,0,1,0,0,0,0,0,0,0
Vonn Bell,2016061,0,0,0,0,0,0,0,0,0,0
James Bradberry,2016062,0,0,0,0,0,0,0,0,1,1
Adam Gotsis,2016063,0,0,0,0,0,0,0,0,0,0
Kevin Byard,2016064,0,0,0,0,0,0,0,2,0,2
Carl Nassib,2016065,0,0,0,0,0,0,0,0,0,0
Max Tuerk,2016066,0,0,0,0,0,0,0,0,0,0
Maliek Collins,2016067,0,0,0,0,0,0,0,0,0,0
Will Redmond,2016068,0,0,0,0,0,0,0,0,0,0
Yannick Ngakoue,2016069,0,0,0,0,0,0,0,0,0,1
Bronson Kaufusi,2016070,0,0,0,0,0,0,0,0,0,0
Darian Thompson,2016071,0,0,0,0,0,0,0,0,0,0
Jonathan Bullard,2016072,0,0,0,0,0,0,0,0,0,0
Kenyan Drake,2016073,0,0,0,0,0,0,0,0,0,0
KeiVarae Russell,2016074,0,0,0,0,0,0,0,0,0,0
Shilique Calhoun,2016075,0,0,0,0,0,0,0,0,0,0
Shon Coleman,2016076,0,0,0,0,0,0,0,0,0,0
Daryl Worley,2016077,0,0,0,0,0,0,0,0,0,0
Joe Thuney,2016078,0,0,4,0,0,0,0,1,2,2
Isaac Seumalo,2016079,0,0,1,0,0,0,0,0,0,0
Adolphus Washington,2016080,0,0,0,0,0,0,0,0,0,0
Austin Hooper,2016081,0,0,0,0,0,0,0,0,0,2
LeRaven Clark,2016082,0,0,0,0,0,0,0,0,0,0
Jordan Jenkins,2016083,0,0,0,0,0,0,0,0,0,0
Kendall Fuller,2016084,0,0,1,0,0,0,0,0,0,0
Braxton Miller,2016085,0,0,0,0,0,0,0,0,0,0
Leonte Carroo,2016086,0,0,0,0,0,0,0,0,0,0
Nick Vigil,2016087,0,0,0,0,0,0,0,0,0,0
Kyler Fackrell,2016088,0,0,0,0,0,0,0,0,0,0
Javon Hargrave,2016089,0,0,0,0,0,0,0,0,0,2
C J Prosise,2016090,0,0,0,0,0,0,0,0,0,0
Jacoby Brissett,2016091,0,0,1,0,0,0,0,0,0,0
Brandon Williams,2016092,0,0,0,0,0,0,0,0,0,0
Cody Kessler,2016093,0,0,0,0,0,0,0,0,0,0
Nick Vannett,2016094,0,0,0,0,0,0,0,0,0,0
Graham Glasgow,2016095,0,0,0,0,0,0,0,0,0,0
Vincent Valentine,2016096,0,0,1,0,0,0,0,0,0,0
Rees Odhiambo,2016097,0,0,0,0,0,0,0,0,0,0
Justin Simmons,2016098,0,0,0,0,0,0,0,0,4,2
Joe Schobert,2016099,0,0,0,0,0,0,0,0,0,1
Connor Cook,2016100,0,0,0,0,0,0,0,0,0,0
Charles Tapper,2016101,0,0,0,0,0,0,0,0,0,0
Joshua Perry,2016102,0,0,0,0,0,0,0,0,0,0
Sheldon Day,2016103,0,0,0,0,0,0,0,0,0,0
Tavon Young,2016104,0,0,0,0,0,0,0,0,0,0
Parker Ehinger,2016105,0,0,0,0,0,0,0,0,0,0
Eric Murray,2016106,0,0,0,0,0,0,0,0,0,0
Chris Moore,2016107,0,0,0,0,0,0,0,0,0,0
Ryan Smith,2016108,0,0,1,0,0,0,0,0,0,0
B J Goodson,2016109,0,0,0,0,0,0,0,0,0,0
Tyler Higbee,2016110,0,0,1,0,0,0,0,0,0,0
Miles Killebrew,2016111,0,0,0,0,0,0,0,1,0,1
Malcolm Mitchell,2016112,0,0,1,0,0,0,0,0,0,0
Nick Kwiatkoski,2016113,0,0,0,0,0,0,0,0,0,0
Ricardo Louis,2016114,0,0,0,0,0,0,0,0,0,0
DeVondre Campbell,2016115,0,0,0,0,0,0,0,1,0,0
Hassan Ridgeway,2016116,0,0,0,0,0,0,0,0,0,0
Pharoh Cooper,2016117,0,0,0,0,0,0,0,1,1,1
Juston Burris,2016118,0,0,0,0,0,0,0,0,0,0
Tyler Ervin,2016119,0,0,0,0,0,0,0,0,0,0
David Onyemata,2016120,0,0,0,0,0,0,0,0,0,0
Willie Beavers,2016121,0,0,0,0,0,0,0,0,0,0
Andrew Billings,2016122,0,0,0,0,0,0,0,0,0,0
Jerald Hawkins,2016123,0,0,0,0,0,0,0,0,0,0
Deon Bush,2016124,0,0,2,0,0,0,0,0,0,0
Antonio Morrison,2016125,0,0,0,0,0,0,0,0,0,0
Demarcus Robinson,2016126,0,0,1,0,0,0,0,0,0,0
Deiondre Hall,2016127,0,0,0,0,0,0,0,0,0,0
Evan Boehm,2016128,0,0,0,0,0,0,0,0,0,0
Derrick Kindred,2016129,0,0,0,0,0,0,0,0,0,0
Alex Lewis,2016130,0,0,0,0,0,0,0,0,0,0
Blake Martinez,2016131,0,0,0,0,0,0,0,0,0,0
Willie Henry,2016132,0,0,0,0,0,0,0,0,0,0
Rashard Robinson,2016133,0,0,0,0,0,0,0,0,0,0
Kenneth Dixon,2016134,0,0,0,0,0,0,0,0,0,0
Dak Prescott,2016135,0,0,0,0,0,1,0,0,1,3
Devontae Booker,2016136,0,0,0,0,0,0,0,0,0,0
Dean Lowry,2016137,0,0,0,0,0,0,0,0,0,0
Seth DeValve,2016138,0,0,0,0,0,0,0,0,0,0
Cardale Jones,2016139,0,0,0,0,0,0,0,0,0,0
Tajae Sharpe,2016140,0,0,0,0,0,0,0,0,0,0
Zack Sanchez,2016141,0,0,0,0,0,0,0,0,0,0
Ronald Blair,2016142,0,0,0,0,0,0,0,0,0,0
DeAndré Washington,2016143,0,0,0,0,0,0,0,0,0,0
Connor McGovern,2016144,0,0,0,0,0,0,0,0,0,0
John Theus,2016145,0,0,0,0,0,0,0,0,0,0
Matthew Judon,2016146,0,0,0,0,0,0,0,0,0,4
Quinton Jefferson,2016147,0,0,0,0,0,0,0,0,0,0
Caleb Benenoch,2016148,0,0,0,0,0,0,0,0,0,0
Paul Perkins,2016149,0,0,0,0,0,0,0,0,0,0
Jordan Howard,2016150,0,0,0,0,0,0,0,0,0,1
Joe Dahl,2016151,0,0,0,0,0,0,0,0,0,0
Matt Ioannidis,2016152,0,0,0,0,0,0,0,0,0,0
Wendell Smallwood,2016153,0,0,1,0,0,0,0,0,0,0
Jordan Payton,2016154,0,0,0,0,0,0,0,0,0,0
Joe Haeg,2016155,0,0,1,0,0,0,0,0,0,0
Jonathan Williams,2016156,0,0,0,0,0,0,0,0,0,0
LeShaun Sims,2016157,0,0,0,0,0,0,0,0,0,0
Brandon Shell,2016158,0,0,0,0,0,0,0,0,0,0
K J Dillon,2016159,0,0,0,0,0,0,0,0,0,0
Kentrell Brothers,2016160,0,0,0,0,0,0,0,0,0,0
Christian Westerman,2016161,0,0,0,0,0,0,0,0,0,0
Kevin Hogan,2016162,0,0,0,0,0,0,0,0,0,0
Trevor Davis,2016163,0,0,0,0,0,0,0,0,0,0
Halapoulivaati Vaitai,2016164,0,0,1,0,0,0,0,0,0,0
Tyreek Hill,2016165,0,0,1,0,0,0,0,5,1,8
D J Reader,2016166,0,0,0,0,0,0,0,0,0,0
Marqui Christian,2016167,0,0,0,0,0,0,0,0,0,0
Spencer Drango,2016168,0,0,0,0,0,0,0,0,0,0
Antwione Williams,2016169,0,0,0,0,0,0,0,0,0,0
Cole Toner,2016170,0,0,0,0,0,0,0,0,0,0
Alex Collins,2016171,0,0,0,0,0,0,0,0,0,0
Rashard Higgins,2016172,0,0,0,0,0,0,0,0,0,0
Trey Caldwell,2016173,0,0,0,0,0,0,0,0,0,0
Fahn Cooper,2016174,0,0,0,0,0,0,0,0,0,0
Jatavis Brown,2016175,0,0,0,0,0,0,0,0,0,0
Andy Janovich,2016176,0,0,0,0,0,0,0,0,0,0
Temarrick Hemingway,2016177,0,0,0,0,0,0,0,0,0,0
D J White,2016178,0,0,0,0,0,0,0,0,0,0
Drew Kaser,2016179,0,0,0,0,0,0,0,0,0,0
Moritz Böhringer,2016180,0,0,0,0,0,0,0,0,0,0
Tyrone Holmes,2016181,0,0,0,0,0,0,0,0,0,0
Keenan Reynolds,2016182,0,0,0,0,0,0,0,0,0,0
Devante Bond,2016183,0,0,0,0,0,0,0,0,0,0
Jerell Adams,2016184,0,0,0,0,0,0,0,0,0,0
DeAndre HoustonCarson,2016185,0,0,0,0,0,0,0,0,0,0
Jakeem Grant,2016186,0,0,0,0,0,0,0,0,2,1
Nate Sudfeld,2016187,0,0,1,0,0,0,0,0,0,0
